patch_key,fold_id,patch_index,class_index,class_name,channel_index,instance_id,total_pixel_count,overlap_pixel_count,positive_background_pixel_count,overlapping_class_indices,overlapping_instance_ids,overlapping_instance_ids_by_class,touches_cross_class_overlap,analysis_eligible,primary_eligible,confirmatory_eligible,analysis_exclusion_reason
fold_3:patch_2319,3,2319,2,connective_soft_tissue,2,59,708,4,0,[1],[70],"{""inflammatory"": [70]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2338,3,2338,0,neoplastic,0,21,1786,6,0,[2],[29],"{""connective_soft_tissue"": [29]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2338,3,2338,2,connective_soft_tissue,2,29,285,6,0,[0],[21],"{""neoplastic"": [21]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2371,3,2371,0,neoplastic,0,293,471,9,0,[2],[283],"{""connective_soft_tissue"": [283]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2371,3,2371,2,connective_soft_tissue,2,283,766,9,0,[0],[293],"{""neoplastic"": [293]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2376,3,2376,0,neoplastic,0,395,339,1,0,[1],[380],"{""inflammatory"": [380]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2376,3,2376,0,neoplastic,0,403,158,3,0,[1],[410],"{""inflammatory"": [410]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2376,3,2376,1,inflammatory,1,380,307,1,0,[0],[395],"{""neoplastic"": [395]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2376,3,2376,1,inflammatory,1,410,150,3,0,[0],[403],"{""neoplastic"": [403]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2377,3,2377,0,neoplastic,0,334,251,6,0,[1],[349],"{""inflammatory"": [349]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2377,3,2377,0,neoplastic,0,375,271,1,0,[1],[364],"{""inflammatory"": [364]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2377,3,2377,0,neoplastic,0,382,363,1,0,[1],[363],"{""inflammatory"": [363]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2377,3,2377,0,neoplastic,0,411,285,3,0,[1],[420],"{""inflammatory"": [420]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2377,3,2377,0,neoplastic,0,461,335,3,0,[1],[482],"{""inflammatory"": [482]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2377,3,2377,0,neoplastic,0,469,687,5,0,[1],[459],"{""inflammatory"": [459]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2377,3,2377,1,inflammatory,1,349,796,6,0,[0],[334],"{""neoplastic"": [334]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2377,3,2377,1,inflammatory,1,363,315,1,0,[0],[382],"{""neoplastic"": [382]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2377,3,2377,1,inflammatory,1,364,230,1,0,[0],[375],"{""neoplastic"": [375]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2377,3,2377,1,inflammatory,1,420,413,3,0,[0],[411],"{""neoplastic"": [411]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2377,3,2377,1,inflammatory,1,459,318,5,0,[0],[469],"{""neoplastic"": [469]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2377,3,2377,1,inflammatory,1,482,271,3,0,[0],[461],"{""neoplastic"": [461]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2378,3,2378,0,neoplastic,0,549,302,2,0,[1],[529],"{""inflammatory"": [529]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2378,3,2378,0,neoplastic,0,690,312,1,0,[1],[678],"{""inflammatory"": [678]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2378,3,2378,1,inflammatory,1,529,407,2,0,[0],[549],"{""neoplastic"": [549]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2378,3,2378,1,inflammatory,1,678,445,1,0,[0],[690],"{""neoplastic"": [690]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2379,3,2379,0,neoplastic,0,600,249,7,0,[1],[584],"{""inflammatory"": [584]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2379,3,2379,0,neoplastic,0,619,444,5,0,[1],[638],"{""inflammatory"": [638]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2379,3,2379,0,neoplastic,0,620,343,6,0,[1],[607],"{""inflammatory"": [607]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2379,3,2379,0,neoplastic,0,683,155,4,0,[1],[696],"{""inflammatory"": [696]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2379,3,2379,1,inflammatory,1,584,237,7,0,[0],[600],"{""neoplastic"": [600]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2379,3,2379,1,inflammatory,1,607,195,6,0,[0],[620],"{""neoplastic"": [620]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2379,3,2379,1,inflammatory,1,638,587,5,0,[0],[619],"{""neoplastic"": [619]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2379,3,2379,1,inflammatory,1,696,461,4,0,[0],[683],"{""neoplastic"": [683]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2380,3,2380,0,neoplastic,0,586,726,5,0,[1],[605],"{""inflammatory"": [605]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2380,3,2380,0,neoplastic,0,726,358,2,0,[1],[714],"{""inflammatory"": [714]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2380,3,2380,1,inflammatory,1,605,707,5,0,[0],[586],"{""neoplastic"": [586]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2380,3,2380,1,inflammatory,1,714,417,2,0,[0],[726],"{""neoplastic"": [726]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2381,3,2381,0,neoplastic,0,834,1043,2,0,[1],[848],"{""inflammatory"": [848]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2381,3,2381,0,neoplastic,0,923,179,4,0,[1],[939],"{""inflammatory"": [939]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2381,3,2381,0,neoplastic,0,944,383,7,0,[1],[947],"{""inflammatory"": [947]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2381,3,2381,1,inflammatory,1,848,535,2,0,[0],[834],"{""neoplastic"": [834]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2381,3,2381,1,inflammatory,1,939,352,4,0,[0],[923],"{""neoplastic"": [923]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2381,3,2381,1,inflammatory,1,947,846,7,0,[0],[944],"{""neoplastic"": [944]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2387,3,2387,0,neoplastic,0,677,304,1,0,[2],[688],"{""connective_soft_tissue"": [688]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2387,3,2387,2,connective_soft_tissue,2,688,265,1,0,[0],[677],"{""neoplastic"": [677]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2392,3,2392,1,inflammatory,1,815,345,1,0,[2],[794],"{""connective_soft_tissue"": [794]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2392,3,2392,1,inflammatory,1,863,347,4,0,[2],[853],"{""connective_soft_tissue"": [853]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2392,3,2392,2,connective_soft_tissue,2,794,399,1,0,[1],[815],"{""inflammatory"": [815]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2392,3,2392,2,connective_soft_tissue,2,853,422,4,0,[1],[863],"{""inflammatory"": [863]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2393,3,2393,1,inflammatory,1,865,213,6,0,[2],[838],"{""connective_soft_tissue"": [838]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2393,3,2393,2,connective_soft_tissue,2,838,385,6,0,[1],[865],"{""inflammatory"": [865]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2394,3,2394,1,inflammatory,1,1150,302,1,0,[2],[1167],"{""connective_soft_tissue"": [1167]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2394,3,2394,1,inflammatory,1,1348,352,5,0,[2],[1364],"{""connective_soft_tissue"": [1364]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2394,3,2394,2,connective_soft_tissue,2,1167,490,1,0,[1],[1150],"{""inflammatory"": [1150]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2394,3,2394,2,connective_soft_tissue,2,1364,368,5,0,[1],[1348],"{""inflammatory"": [1348]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2406,3,2406,0,neoplastic,0,289,874,8,0,[1],[292],"{""inflammatory"": [292]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2406,3,2406,1,inflammatory,1,292,566,8,0,[0],[289],"{""neoplastic"": [289]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2408,3,2408,0,neoplastic,0,418,644,122,0,[1],[360],"{""inflammatory"": [360]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2408,3,2408,1,inflammatory,1,360,190,122,0,[0],[418],"{""neoplastic"": [418]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2419,3,2419,0,neoplastic,0,26,392,6,0,[2],[19],"{""connective_soft_tissue"": [19]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2419,3,2419,0,neoplastic,0,129,438,5,0,[3],[137],"{""dead"": [137]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2419,3,2419,2,connective_soft_tissue,2,19,377,6,0,[0],[26],"{""neoplastic"": [26]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2419,3,2419,3,dead,3,137,96,5,0,[0],[129],"{""neoplastic"": [129]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2422,3,2422,0,neoplastic,0,419,571,1,0,[1],[420],"{""inflammatory"": [420]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2422,3,2422,0,neoplastic,0,433,614,7,0,[1],[438],"{""inflammatory"": [438]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2422,3,2422,1,inflammatory,1,420,296,1,0,[0],[419],"{""neoplastic"": [419]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2422,3,2422,1,inflammatory,1,438,331,7,0,[0],[433],"{""neoplastic"": [433]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2427,3,2427,0,neoplastic,0,231,552,4,0,[1],[226],"{""inflammatory"": [226]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2427,3,2427,1,inflammatory,1,226,144,4,0,[0],[231],"{""neoplastic"": [231]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2430,3,2430,0,neoplastic,0,457,612,2,0,[3],[466],"{""dead"": [466]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2430,3,2430,3,dead,3,466,170,2,0,[0],[457],"{""neoplastic"": [457]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2436,3,2436,0,neoplastic,0,122,1059,9,0,[2],[128],"{""connective_soft_tissue"": [128]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2436,3,2436,2,connective_soft_tissue,2,128,1079,9,0,[0],[122],"{""neoplastic"": [122]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2451,3,2451,0,neoplastic,0,302,814,3,0,[3],[318],"{""dead"": [318]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2451,3,2451,3,dead,3,318,596,3,0,[0],[302],"{""neoplastic"": [302]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2454,3,2454,0,neoplastic,0,537,1157,4,0,[2],[566],"{""connective_soft_tissue"": [566]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2454,3,2454,2,connective_soft_tissue,2,566,300,4,0,[0],[537],"{""neoplastic"": [537]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2474,3,2474,0,neoplastic,0,322,208,1,0,[1],[323],"{""inflammatory"": [323]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2474,3,2474,1,inflammatory,1,323,358,1,0,[0],[322],"{""neoplastic"": [322]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2474,3,2474,1,inflammatory,1,461,338,8,0,[2],[436],"{""connective_soft_tissue"": [436]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2474,3,2474,2,connective_soft_tissue,2,436,546,8,0,[1],[461],"{""inflammatory"": [461]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2475,3,2475,0,neoplastic,0,729,790,3,0,[1],[747],"{""inflammatory"": [747]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2475,3,2475,1,inflammatory,1,563,341,3,0,[2],[575],"{""connective_soft_tissue"": [575]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2475,3,2475,1,inflammatory,1,747,49,3,0,[0],[729],"{""neoplastic"": [729]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2475,3,2475,2,connective_soft_tissue,2,575,191,3,0,[1],[563],"{""inflammatory"": [563]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2487,3,2487,1,inflammatory,1,196,258,13,0,[4],[224],"{""non_neoplastic_epithelial"": [224]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2487,3,2487,4,non_neoplastic_epithelial,4,224,538,13,0,[1],[196],"{""inflammatory"": [196]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2500,3,2500,2,connective_soft_tissue,2,388,280,9,0,[4],[96],"{""non_neoplastic_epithelial"": [96]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2500,3,2500,4,non_neoplastic_epithelial,4,96,290,9,0,[2],[388],"{""connective_soft_tissue"": [388]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2506,3,2506,1,inflammatory,1,87,419,5,0,[2],[99],"{""connective_soft_tissue"": [99]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2506,3,2506,2,connective_soft_tissue,2,99,514,5,0,[1],[87],"{""inflammatory"": [87]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2509,3,2509,1,inflammatory,1,385,330,6,0,[4],[379],"{""non_neoplastic_epithelial"": [379]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2509,3,2509,4,non_neoplastic_epithelial,4,379,556,6,0,[1],[385],"{""inflammatory"": [385]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2510,3,2510,0,neoplastic,0,42,572,3,0,[1],[53],"{""inflammatory"": [53]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2510,3,2510,1,inflammatory,1,53,161,3,0,[0],[42],"{""neoplastic"": [42]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2515,3,2515,0,neoplastic,0,457,377,1,0,[2],[447],"{""connective_soft_tissue"": [447]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2515,3,2515,2,connective_soft_tissue,2,447,373,1,0,[0],[457],"{""neoplastic"": [457]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2516,3,2516,0,neoplastic,0,461,500,3,0,[2],[443],"{""connective_soft_tissue"": [443]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2516,3,2516,2,connective_soft_tissue,2,443,580,3,0,[0],[461],"{""neoplastic"": [461]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2531,3,2531,1,inflammatory,1,160,608,4,0,[2],[156],"{""connective_soft_tissue"": [156]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2531,3,2531,2,connective_soft_tissue,2,156,933,4,0,[1],[160],"{""inflammatory"": [160]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2539,3,2539,0,neoplastic,0,102,178,2,0,[2],[103],"{""connective_soft_tissue"": [103]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2539,3,2539,2,connective_soft_tissue,2,103,322,2,0,[0],[102],"{""neoplastic"": [102]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2565,3,2565,1,inflammatory,1,348,236,3,0,[2],[345],"{""connective_soft_tissue"": [345]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2565,3,2565,2,connective_soft_tissue,2,345,507,3,0,[1],[348],"{""inflammatory"": [348]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2566,3,2566,1,inflammatory,1,83,141,2,0,[2],[78],"{""connective_soft_tissue"": [78]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2566,3,2566,2,connective_soft_tissue,2,78,434,2,0,[1],[83],"{""inflammatory"": [83]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2574,3,2574,1,inflammatory,1,348,281,2,0,[2],[357],"{""connective_soft_tissue"": [357]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2574,3,2574,2,connective_soft_tissue,2,357,257,2,0,[1],[348],"{""inflammatory"": [348]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2584,3,2584,0,neoplastic,0,88,279,2,0,[2],[82],"{""connective_soft_tissue"": [82]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2584,3,2584,2,connective_soft_tissue,2,82,346,2,0,[0],[88],"{""neoplastic"": [88]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2590,3,2590,0,neoplastic,0,273,267,2,0,[2],[260],"{""connective_soft_tissue"": [260]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2590,3,2590,2,connective_soft_tissue,2,260,55,2,0,[0],[273],"{""neoplastic"": [273]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2593,3,2593,0,neoplastic,0,415,319,2,0,[2],[419],"{""connective_soft_tissue"": [419]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2593,3,2593,0,neoplastic,0,420,303,1,0,[2],[416],"{""connective_soft_tissue"": [416]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2593,3,2593,2,connective_soft_tissue,2,416,408,1,0,[0],[420],"{""neoplastic"": [420]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2593,3,2593,2,connective_soft_tissue,2,419,547,2,0,[0],[415],"{""neoplastic"": [415]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2601,3,2601,2,connective_soft_tissue,2,247,532,2,0,[3],[245],"{""dead"": [245]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2601,3,2601,3,dead,3,245,528,2,0,[2],[247],"{""connective_soft_tissue"": [247]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2606,3,2606,1,inflammatory,1,312,484,6,0,[2],[314],"{""connective_soft_tissue"": [314]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2606,3,2606,2,connective_soft_tissue,2,314,464,6,0,[1],[312],"{""inflammatory"": [312]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2607,3,2607,0,neoplastic,0,221,372,1,0,[2],[244],"{""connective_soft_tissue"": [244]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2607,3,2607,2,connective_soft_tissue,2,244,111,1,0,[0],[221],"{""neoplastic"": [221]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2608,3,2608,0,neoplastic,0,180,441,3,0,[1],[159],"{""inflammatory"": [159]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2608,3,2608,1,inflammatory,1,159,310,3,0,[0],[180],"{""neoplastic"": [180]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2616,3,2616,0,neoplastic,0,966,381,8,0,[2],[976],"{""connective_soft_tissue"": [976]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2616,3,2616,0,neoplastic,0,996,375,1,0,[2],[1025],"{""connective_soft_tissue"": [1025]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2616,3,2616,2,connective_soft_tissue,2,976,385,8,0,[0],[966],"{""neoplastic"": [966]}",true,false,false,false,touches_cross_class_overlap
